,url,name,developer,publisher,month,year,total_reviews,percent_positive,prices,sameDevPub,esrb,appid,onlinePVP,singlePlayer,onlineCoop,tradingCards,microtransactions,crossPlatform,mmo,account,achievement,remotePlay,controller,agreement,cloud,hasPegi,total_reviews30,percent_positive30,concurrent
2094,https://store.steampowered.com/app/313160/Farming_Simulator_15,Farming Simulator 15,Giants Software,Giants Software,Oct,2014,10361,0.9,12.99,1,e,313160,0,1,0,1,0,1,0,0,1,0,0,0,1,1,59,0.94,192
2095,https://store.steampowered.com/app/284770/Enigmatis_2_The_Mists_of_Ravenwood,Enigmatis 2: The Mists of Ravenwood,Artifex Mundi,Artifex Mundi,Sep,2013,665,0.97,9.99,1,n,284770,0,1,0,1,0,0,0,0,1,0,0,1,1,0,15,0.93,7
2096,https://store.steampowered.com/app/585450/Shadows_Awakening,Shadows: Awakening,Games Farm,Kalypso Media,Aug,2018,1070,0.76,39.99,0,t,585450,0,1,0,1,0,0,0,0,1,1,1,1,1,1,11,0.81,22
2097,https://store.steampowered.com/app/499520/The_Turing_Test,The Turing Test,Bulkhead Interactive,Square Enix,Aug,2016,4357,0.87,19.99,0,t,499520,0,1,0,1,0,0,0,0,1,1,1,1,1,1,61,0.85,14
2098,https://store.steampowered.com/app/15370/Heroes_of_Might__Magic_V_Tribes_of_the_East,Heroes of Might & Magic V: Tribes of the East,Nival,Ubisoft,Oct,2007,1377,0.92,9.99,0,t,15370,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0.9,360
2099,https://store.steampowered.com/app/889920/Metro_Exodus__The_Two_Colonels,Metro Exodus - The Two Colonels,4A Games,Deep Silver ,Aug,2019,1184,0.88,7.99,0,m,889920,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71,0.83,0
2100,https://store.steampowered.com/app/523650/Lust_for_Darkness,Lust for Darkness,Movie Games Lunarium,Movie Games S.A.,Jun,2018,1953,0.68,14.99,0,n,523650,0,1,0,1,0,0,0,0,1,0,0,0,1,0,69,0.79,13
2101,https://store.steampowered.com/app/7200/Trackmania_United_Forever,Trackmania United Forever,Nadeo,Ubisoft,Apr,2008,1146,0.93,29.99,0,e,7200,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1.0,174
2102,https://store.steampowered.com/app/699920/Despotism_3k,Despotism 3k,Konfa Games,Konfa Games,Nov,2018,465,0.83,7.99,1,n,699920,0,1,0,1,0,0,0,0,1,0,1,0,0,0,14,0.78,8
2103,https://store.steampowered.com/app/21980/Call_of_Juarez_Bound_in_Blood,Call of Juarez: Bound in Blood,Techland,Techland Publishing,Jun,2009,1796,0.83,9.99,0,m,21980,0,1,0,0,0,0,0,0,0,0,0,0,1,1,40,0.77,18
2104,https://store.steampowered.com/app/1700/Arx_Fatalis,Arx Fatalis,Arkane Studios,Arkane Studios,Nov,2002,1005,0.87,4.99,1,n,1700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0.84,13
2105,https://store.steampowered.com/app/20510/STALKER_Clear_Sky,S.T.A.L.K.E.R.: Clear Sky,GSC Game World,GSC World Publishing,Sep,2008,7387,0.87,9.99,0,n,20510,1,1,0,0,0,0,0,0,0,0,0,0,1,0,142,0.86,365
2106,https://store.steampowered.com/app/388210/Day_of_the_Tentacle_Remastered,Day of the Tentacle Remastered,Double Fine Productions,Double Fine Productions,Mar,2016,2276,0.97,14.99,1,t,388210,0,1,0,1,0,0,0,0,1,1,1,0,1,1,24,0.87,32
2107,https://store.steampowered.com/app/1175360/I_Dracula_Genesis,"I, Dracula: Genesis",Moregames,Moregames,May,2020,184,0.94,15.99,1,n,1175360,0,1,0,1,0,0,0,0,1,0,1,0,1,0,28,0.89,3
2108,https://store.steampowered.com/app/598960/Mashinky,Mashinky,Jan Zelený,Jan Zelený,Oct,2018,1482,0.88,24.99,1,n,598960,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,1.0,87
2109,https://store.steampowered.com/app/1271280/Rift_Wizard,Rift Wizard,Dylan White,Dylan White,Jul,2020,46,0.95,14.99,1,n,1271280,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.91,23
2110,https://store.steampowered.com/app/1141100/Lilitales,Lilitales,TUNNEL No.73,Kagura Games,Oct,2019,243,0.89,19.99,0,n,1141100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.9,3
2111,https://store.steampowered.com/app/665180/Dark_Elf,Dark Elf,ONEONE1,Paradise Project,Aug,2017,3791,0.89,3.99,0,n,665180,0,1,0,1,0,0,0,0,0,0,0,0,1,0,47,0.8,11
2112,https://store.steampowered.com/app/258520/The_Vanishing_of_Ethan_Carter,The Vanishing of Ethan Carter,The Astronauts,The Astronauts,Sep,2014,6232,0.88,19.99,1,n,258520,0,1,0,1,0,0,0,0,1,1,1,1,1,0,22,0.9,5
2113,https://store.steampowered.com/app/350640/Sherlock_Holmes_The_Devils_Daughter,Sherlock Holmes: The Devil's Daughter,Frogwares,Nacon,Jun,2016,5310,0.78,49.99,0,t,350640,0,1,0,1,0,0,0,0,1,1,1,0,1,1,388,0.81,58
2114,https://store.steampowered.com/app/1286340/Daily_Wife,Daily Wife,3DPet,3DPet,Aug,2020,330,0.83,4.99,1,n,1286340,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49,0.79,1
2115,https://store.steampowered.com/app/879160/Battlerite_Royale,Battlerite Royale,Stunlock Studios,Stunlock Studios,Sep,2018,7075,0.71,0.0,1,n,879160,1,1,0,0,1,0,0,0,0,0,0,1,0,0,74,0.93,35
2116,https://store.steampowered.com/app/883860/Cadria_Item_Shop,Cadria Item Shop,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,Aug,2018,1126,0.72,0.0,0,n,883860,1,1,0,1,1,0,0,0,1,1,0,0,0,0,19,0.84,245
2117,https://store.steampowered.com/app/616720/Live2DViewerEX,Live2DViewerEX,Pavo Studio,Pavo Studio,Jun,2017,1511,0.92,4.99,1,n,616720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.94,341
2118,https://store.steampowered.com/app/268400/Panzer_Corps_Gold,Panzer Corps Gold,"Flashback Games, The Lordz Games Studio",Slitherine Ltd.,Jul,2011,1431,0.91,29.99,0,n,268400,0,1,0,0,0,1,0,1,1,0,0,1,0,0,14,0.85,376
2119,https://store.steampowered.com/app/1283970/YoloMouse,YoloMouse,Dragonrise Games,Dragonrise Games,May,2020,120,0.9,3.99,1,n,1283970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0.91,3644
2120,https://store.steampowered.com/app/1069030/EarthX,EarthX,"Denis, Sergey, Adrian",Mesote Games,Jul,2019,181,0.92,14.99,0,n,1069030,0,1,0,0,0,0,0,0,1,0,0,0,1,0,23,0.95,5
2121,https://store.steampowered.com/app/650510/ZONE_OF_THE_ENDERS_THE_2nd_RUNNER__MRS,ZONE OF THE ENDERS THE 2nd RUNNER : M∀RS / アヌビス ゾーン・オブ・エンダーズ : マーズ,"Konami Digital Entertainment, Cygames, Inc.",Konami Digital Entertainment,Sep,2018,358,0.72,29.99,1,t,650510,0,1,0,0,0,0,0,0,1,1,0,1,1,1,11,1.0,4
2122,https://store.steampowered.com/app/809020/ZeroRanger,ZeroRanger,System Erasure,System Erasure,Sep,2018,642,0.95,11.99,1,n,809020,0,1,0,0,0,0,0,0,0,1,1,0,0,0,18,0.88,3
2123,https://store.steampowered.com/app/622720/Weedcraft_Inc,Weedcraft Inc,Vile Monarch,Devolver Digital,Apr,2019,894,0.81,19.99,0,n,622720,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,1.0,21
2124,https://store.steampowered.com/app/64000/Men_of_War_Assault_Squad,Men of War: Assault Squad,Digitalmindsoft,1C Entertainment,Feb,2011,2915,0.87,9.99,0,t,64000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,23,0.95,83
2125,https://store.steampowered.com/app/1100420/Praetorians__HD_Remaster,Praetorians - HD Remaster,"Torus Games, Pyro Studios",Kalypso Media,Jan,2020,329,0.91,19.99,0,n,1100420,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.83,15
2126,https://store.steampowered.com/app/665370/MutilateaDoll_2,Mutilate-a-Doll 2,Rava Games,Rava Games,Mar,2019,437,0.96,9.99,1,n,665370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0.96,34
2127,https://store.steampowered.com/app/587450/Saurian,Saurian,"Urvogel Games, LLC","Urvogel Games, LLC",Aug,2017,947,0.6,19.99,1,n,587450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0.57,9
2128,https://store.steampowered.com/app/496460/Life_is_Feudal_Forest_Village,Life is Feudal: Forest Village,Mindillusion,Bitbox Ltd.,May,2017,3986,0.64,24.99,0,n,496460,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52,0.65,146
2129,https://store.steampowered.com/app/464060/RUINER,RUINER,Reikon Games,Devolver Digital,Sep,2017,6461,0.9,19.99,0,m,464060,0,1,0,1,0,0,0,0,1,0,1,0,1,1,176,0.92,33
2130,https://store.steampowered.com/app/980300/One_Finger_Death_Punch_2,One Finger Death Punch 2,Silver Dollar Games,Silver Dollar Games,Apr,2019,2667,0.96,7.99,1,n,980300,0,1,0,0,0,0,0,0,1,0,0,0,1,0,28,1.0,20
2131,https://store.steampowered.com/app/1146630/Yokais_Secret,Yokai's Secret,Double W,Toffee Cafe,Feb,2020,3453,0.91,1.99,0,n,1146630,0,1,0,1,0,0,0,0,1,0,0,0,1,0,121,0.87,8
2132,https://store.steampowered.com/app/409890/Stranger_of_Sword_City,Stranger of Sword City,Experience Inc.,"NIS America, Inc.",Jun,2016,422,0.68,19.99,0,t,409890,0,1,0,1,0,0,0,0,1,0,0,0,1,1,11,0.63,3
2133,https://store.steampowered.com/app/48220/Might__Magic_Heroes_VI,Might & Magic: Heroes VI,Blackhole,Ubisoft,Oct,2011,6175,0.47,19.99,0,t,48220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,42,0.52,158
2134,https://store.steampowered.com/app/67370/The_Darkness_II,The Darkness II,Digital Extremes,2K,Feb,2012,4981,0.9,29.99,0,m,67370,0,1,0,0,0,0,0,0,1,0,0,1,0,1,26,0.88,51
2135,https://store.steampowered.com/app/600130/Valfaris,Valfaris,Steel Mantis,Big Sugar,Oct,2019,654,0.92,24.99,0,m,600130,0,1,0,0,0,0,0,0,1,1,1,0,1,1,16,1.0,2
2136,https://store.steampowered.com/app/1323420/HSNIPER_World_War_II,H-SNIPER: World War II,Konnichiwa Games,Konnichiwa Games,Sep,2020,232,0.86,0.99,1,n,1323420,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34,0.73,0
2137,https://store.steampowered.com/app/1051310/Paper_Dolls_Original,Paper Dolls: Original / 纸人,"Beijing Litchi Culture Media Co., Ltd.",Gamera Game,Apr,2019,1694,0.85,16.99,0,n,1051310,0,1,0,0,0,0,0,0,1,1,1,0,1,0,59,0.93,5
2138,https://store.steampowered.com/app/206500/AirMech_Strike,AirMech Strike,Carbon Games,Carbon Games,Mar,2018,9659,0.84,0.0,1,n,206500,1,1,1,1,1,0,0,0,1,0,0,0,0,0,35,0.8,42
2139,https://store.steampowered.com/app/274980/Influent,Influent,Rob Howland,Three Flip Studios,Mar,2014,1278,0.74,0.0,0,e,274980,0,1,0,1,0,0,0,0,1,0,0,1,1,1,10,0.8,4
2140,https://store.steampowered.com/app/359390/Amnesia_Memories,Amnesia™: Memories,"Idea Factory, Design Factory",Idea Factory International,Aug,2015,2021,0.93,9.99,0,t,359390,0,1,0,1,0,0,0,0,1,0,0,0,1,1,27,0.92,11
2141,https://store.steampowered.com/app/22180/Penumbra_Overture,Penumbra Overture,Frictional Games,Frictional Games,Mar,2007,2091,0.89,9.99,1,m,22180,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,0.85,6
2142,https://store.steampowered.com/app/762830/Telling_Lies,Telling Lies,"Sam Barlow, Half Mermaid, Furious Bee Limited",Annapurna Interactive,Aug,2019,642,0.68,19.99,0,n,762830,0,1,0,1,0,0,0,0,1,0,0,0,1,0,16,0.68,7
2143,https://store.steampowered.com/app/385380/Planet_Centauri,Planet Centauri,Permadeath,Permadeath,Jun,2016,1363,0.81,14.99,1,n,385380,0,1,1,1,0,1,0,0,0,0,0,0,1,0,16,0.87,13
2144,https://store.steampowered.com/app/663670/Killer_Queen_Black,Killer Queen Black,"Liquid Bit, LLC, BumbleBear Games, LLC","Liquid Bit, LLC",Oct,2019,325,0.92,9.99,1,e10,663670,1,0,1,1,0,1,0,0,0,1,1,1,0,1,51,0.94,14
2145,https://store.steampowered.com/app/606710/Sphinx_and_the_Cursed_Mummy,Sphinx and the Cursed Mummy,"Eurocom, THQ Nordic",THQ Nordic,Nov,2003,271,0.91,14.99,1,n,606710,0,1,0,0,0,0,0,0,1,0,1,0,1,0,10,1.0,7
2146,https://store.steampowered.com/app/21800/Tom_Clancys_EndWar,Tom Clancy's EndWar™,Ubisoft  Shanghaï,Ubisoft,Feb,2009,478,0.76,9.99,1,t,21800,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.9,17
2147,https://store.steampowered.com/app/746580/HARDCORE_MECHA,HARDCORE MECHA,RocketPunch Games,RocketPunch Games,Jun,2019,1786,0.82,19.99,1,n,746580,1,1,0,1,0,0,0,0,1,1,1,0,1,0,30,0.86,5
2148,https://store.steampowered.com/app/393520/Iconoclasts,Iconoclasts,Joakim Sandberg,Bifrost Entertainment,Jan,2018,2281,0.88,19.99,0,t,393520,0,1,0,1,0,0,0,0,1,1,1,0,1,1,64,0.85,28
2149,https://store.steampowered.com/app/337930/Nameless_The_one_thing_you_must_recall,Nameless ~The one thing you must recall~,"Sujin Ri, Yunjeong Yun, Hyein Go, Minsu Ock, Marcos Arroyo, Seona Lee, Sohyeon Jeon",Cheritz,Nov,2013,507,0.93,29.99,0,n,337930,0,1,0,1,0,0,0,0,0,0,0,0,1,0,12,0.91,4
2150,https://store.steampowered.com/app/1275640/Coloring_Game_3,Coloring Game 3,L. Stotch,L. Stotch,Apr,2020,524,0.95,0.0,1,n,1275640,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,1.0,29
2151,https://store.steampowered.com/app/475550/Beholder,Beholder,Warm Lamp Games,Alawar Premium,Nov,2016,12711,0.91,9.99,0,t,475550,0,1,0,1,0,0,0,0,1,0,1,0,1,1,209,0.94,98
2152,https://store.steampowered.com/app/410710/System_Shock_Enhanced_Edition,System Shock: Enhanced Edition,"Looking Glass Studios, Nightdive Studios",Nightdive Studios,Sep,2015,867,0.91,9.99,1,n,410710,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0.91,14
2153,https://store.steampowered.com/app/283160/House_of_the_Dying_Sun,House of the Dying Sun,"Marauder Interactive, LLC","Marauder Interactive, LLC",Nov,2016,1283,0.9,19.99,1,n,283160,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13,0.92,1
2154,https://store.steampowered.com/app/844850/Tower_Hunter_Erzas_Trial,Tower Hunter: Erza's Trial,IceSitruuna,IceSitruuna,Oct,2019,1024,0.78,17.99,1,n,844850,0,1,0,0,0,0,0,0,1,0,1,0,1,0,10,0.6,4
2155,https://store.steampowered.com/app/962400/Granny,Granny,DVloper,DVloper,Nov,2018,630,0.88,4.99,1,n,962400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0.78,11
2156,https://store.steampowered.com/app/628890/NOBUNAGAS_AMBITION_Taishi,NOBUNAGA'S AMBITION: Taishi / 信長の野望･大志,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",Nov,2017,513,0.44,59.99,1,t,628890,0,1,0,1,0,0,0,0,1,0,0,1,1,1,10,0.6,284
2157,https://store.steampowered.com/app/1102130/Florence,Florence,Mountains,Annapurna Interactive,Feb,2020,2157,0.93,5.99,0,t,1102130,0,1,0,1,0,0,0,0,1,0,1,0,1,1,74,0.93,22
2158,https://store.steampowered.com/app/1197370/Suite_776,Suite 776,Stanislaw Truchowski,TurnVex Games,Dec,2019,215,0.93,3.99,0,n,1197370,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0.91,3
2159,https://store.steampowered.com/app/705220/Tactical_Monsters_Rumble_Arena,Tactical Monsters Rumble Arena,Camex Games,Camex Games,Jan,2018,4390,0.89,0.0,1,n,705220,1,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0.81,89
2160,https://store.steampowered.com/app/1016730/Deck_of_Ashes,Deck of Ashes,AYGames,Buka Entertainment,Jun,2020,611,0.76,19.99,0,n,1016730,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,0.4,6
2161,https://store.steampowered.com/app/311340/METAL_GEAR_SOLID_V_GROUND_ZEROES,METAL GEAR SOLID V: GROUND ZEROES,Konami Digital Entertainment,Konami Digital Entertainment,Dec,2014,8674,0.82,19.99,1,m,311340,0,1,0,0,0,0,0,0,1,0,1,0,1,1,96,0.81,70
2162,https://store.steampowered.com/app/21100/FEAR_3,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment,Jun,2011,4156,0.72,19.99,0,m,21100,0,1,0,0,0,0,0,0,1,0,0,1,1,1,93,0.77,45
2163,https://store.steampowered.com/app/271260/Star_Control_Origins,Star Control®: Origins,Stardock Entertainment,Stardock Entertainment,Sep,2018,1488,0.7,29.99,1,n,271260,1,1,0,1,0,0,0,0,1,1,0,0,1,0,33,0.81,15
2164,https://store.steampowered.com/app/312200/Chasm,Chasm,"Bit Kid, Inc.","Bit Kid, Inc.",Jul,2018,776,0.72,19.99,1,t,312200,0,1,0,1,0,0,0,0,1,1,1,0,1,1,15,0.8,11
2165,https://store.steampowered.com/app/1254370/No_one_lives_under_the_lighthouse,No one lives under the lighthouse,Sowoke Entertainment Bureau,Sowoke Entertainment Bureau,Apr,2020,318,0.94,4.99,1,n,1254370,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29,1.0,6
2166,https://store.steampowered.com/app/391730/Crashlands,Crashlands,Butterscotch Shenanigans,Butterscotch Shenanigans,Jan,2016,2317,0.88,14.99,1,n,391730,0,1,0,1,0,0,0,0,1,1,1,0,0,0,155,0.86,36
2167,https://store.steampowered.com/app/572890/Pikuniku,Pikuniku,"Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen",Devolver Digital,Jan,2019,2580,0.96,12.99,0,e,572890,0,1,0,1,0,0,0,0,1,1,0,0,1,1,89,0.93,62
2168,https://store.steampowered.com/app/1194830/Master_Bladesmith,Master Bladesmith,Elixir Games,Elixir Games,Feb,2020,82,0.93,29.99,1,n,1194830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0,5
2169,https://store.steampowered.com/app/405290/Charlie_Murder,Charlie Murder,Ska Studios,Ska Studios,May,2017,544,0.94,9.99,1,m,405290,1,1,1,1,0,1,0,0,1,1,1,0,1,1,15,1.0,12
2170,https://store.steampowered.com/app/1084520/_,雀姬/姫麻雀,Jack Tech,Smile Tech,Aug,2019,1478,0.62,0.0,0,n,1084520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0.63,88
2171,https://store.steampowered.com/app/434570/Blood_and_Bacon,Blood and Bacon,Big Corporation,Grunge Games LTD,Feb,2016,18011,0.94,0.99,0,n,434570,1,1,1,1,0,0,0,0,1,0,1,1,1,0,176,0.97,105
2172,https://store.steampowered.com/app/12360/FlatOut_Ultimate_Carnage,FlatOut: Ultimate Carnage,Bugbear Entertainment,Strategy First,Aug,2008,2667,0.84,19.99,0,n,12360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0.72,31
2173,https://store.steampowered.com/app/1236990/Boris_and_the_Dark_Survival,Boris and the Dark Survival,Joey Drew Studios,Joey Drew Studios,Feb,2020,1312,0.93,2.99,1,n,1236990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46,0.89,12
2174,https://store.steampowered.com/app/422900/Particle_Fleet_Emergence,Particle Fleet: Emergence,Knuckle Cracker,Knuckle Cracker,Sep,2016,728,0.92,14.99,1,n,422900,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,0.9,62
2175,https://store.steampowered.com/app/758190/Dragon_Cliff,Dragon Cliff,Meta Interaction,Meta Interaction,May,2018,3891,0.89,9.99,1,n,758190,0,1,0,0,0,0,0,0,1,0,0,0,1,0,51,0.86,249
2176,https://store.steampowered.com/app/3720/Evil_Genius,Evil Genius,Elixir Studios,Rebellion,Sep,2004,2408,0.95,9.99,0,t,3720,0,1,0,0,0,0,0,0,0,0,0,1,0,1,18,1.0,25
2177,https://store.steampowered.com/app/880580/YORGio,YORG.io,Tobias Springer,Tobias Springer,May,2019,145,0.91,3.99,1,n,880580,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0.9,15
2178,https://store.steampowered.com/app/1290070/Hot_And_Lovely_3,Hot And Lovely 3,Lovely Games,Lovely Games,May,2020,199,0.78,1.99,1,n,1290070,0,1,0,1,0,0,0,0,1,0,0,0,1,0,22,0.81,5
2179,https://store.steampowered.com/app/661790/Witch_Hunt,Witch Hunt,Andrii Vintsevych,Andrii Vintsevych,Sep,2018,1316,0.88,9.99,1,n,661790,0,1,0,1,0,0,0,0,1,0,1,0,1,0,21,0.85,5
2180,https://store.steampowered.com/app/228180/Action__Gameplay_Recording_and_Streaming,Action! - Gameplay Recording and Streaming,Mirillis,Mirillis,May,2014,3639,0.83,39.99,1,n,228180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,0.86,429
2181,https://store.steampowered.com/app/1012030/Detective_Girl_of_the_Steam_City,Detective Girl of the Steam City,Clymenia,Kagura Games,Jul,2019,668,0.91,14.99,0,n,1012030,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26,0.92,7
2182,https://store.steampowered.com/app/1188330/Classic_Sudoku,Classic Sudoku,Studio Goya,Studio Goya,Nov,2019,181,0.93,4.99,1,n,1188330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8,29
2183,https://store.steampowered.com/app/640860/Stone_Rage,Stone Rage,Mountainwheel Games,Mountainwheel Games,Aug,2020,69,0.62,19.99,1,n,640860,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0.46,0
2184,https://store.steampowered.com/app/825630/STEINSGATE_0,STEINS;GATE 0,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",May,2018,2689,0.96,34.99,0,n,825630,0,1,0,1,0,0,0,0,1,1,0,0,1,0,73,1.0,26
2185,https://store.steampowered.com/app/671620/Beast_Battle_Simulator,Beast Battle Simulator,DOG HOGGLER,DOG HOGGLER,Feb,2018,614,0.85,9.99,1,n,671620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0.87,17
2186,https://store.steampowered.com/app/871930/GLADIABOTS__AI_Combat_Arena,GLADIABOTS - AI Combat Arena,GFX47,GFX47,May,2019,633,0.91,14.99,1,n,871930,1,1,0,0,0,1,0,1,1,0,0,0,0,0,10,0.9,4
2187,https://store.steampowered.com/app/24240/PAYDAY_The_Heist,PAYDAY™ The Heist,OVERKILL Software,Daybreak Game Company,Oct,2011,18347,0.92,14.99,0,m,24240,0,1,0,1,0,0,0,0,1,0,0,0,1,1,50,0.92,61
2188,https://store.steampowered.com/app/377530/Tale_of_Wuxia,侠客风云传(Tale of Wuxia),Heluo Studio,FHYX（凤凰游戏）,Apr,2016,3984,0.77,16.99,0,n,377530,0,1,0,1,0,0,0,0,0,0,0,0,1,0,57,0.85,94
2189,https://store.steampowered.com/app/550010/Happy_Room,Happy Room,Mana Potion Studios,Mana Potion Studios,Dec,2016,1574,0.86,4.99,1,n,550010,0,1,0,1,0,0,0,0,1,0,0,0,1,0,31,0.9,28
2190,https://store.steampowered.com/app/585900/Harvest_Moon_Light_of_Hope_Special_Edition,Harvest Moon: Light of Hope Special Edition,"TABOT, inc., Natsume Inc.",Natsume Inc.,Nov,2017,755,0.76,19.99,1,n,585900,0,1,0,1,0,0,0,0,1,1,1,0,1,0,14,0.78,16
2191,https://store.steampowered.com/app/296710/Monstrum,Monstrum,Team Junkfish,Junkfish Limited,May,2015,1908,0.91,17.99,0,m,296710,0,1,0,0,0,0,0,0,1,1,1,0,0,1,20,1.0,15
2192,https://store.steampowered.com/app/1134520/Dark_Light,Dark Light,Mirari&Co.,Mirari&Co.,May,2020,105,0.78,14.99,1,n,1134520,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10,0.7,1
2193,https://store.steampowered.com/app/250180/METAL_SLUG_3,METAL SLUG 3,"SNK CORPORATION, Dotemu",SNK CORPORATION,Feb,2014,4709,0.9,7.99,1,n,250180,0,1,1,1,0,0,0,0,1,1,1,0,1,0,20,0.85,19
2194,https://store.steampowered.com/app/921780/The_Dark_Occult,The Dark Occult,RYM GAMES,RYM GAMES,Sep,2018,600,0.68,14.99,1,n,921780,0,1,0,0,0,0,0,0,1,0,1,1,0,0,16,0.56,7
2195,https://store.steampowered.com/app/743090/Defiance_2050,Defiance 2050,Trion Worlds,Trion Worlds,Jul,2018,2146,0.46,0.0,1,m,743090,1,0,1,0,0,0,1,0,0,0,1,0,0,1,18,0.77,2
2196,https://store.steampowered.com/app/931500/Touhou_Genso_Wanderer_Reloaded,Touhou Genso Wanderer -Reloaded-,AQUASTYLE,AQUASTYLE,Oct,2018,1269,0.94,34.99,1,n,931500,0,1,0,0,0,0,0,0,1,0,1,0,1,0,12,0.91,36
2197,https://store.steampowered.com/app/1060600/Lair_of_the_Clockwork_God,Lair of the Clockwork God,Size Five Games,Size Five Games,Feb,2020,411,0.99,19.99,1,n,1060600,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15,1.0,0
2198,https://store.steampowered.com/app/987230/Shadow_Legend_VR,Shadow Legend VR,VitruviusVR,VitruviusVR,Mar,2019,272,0.76,24.99,1,n,987230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0.68,1
2199,https://store.steampowered.com/app/284050/Sanitarium,Sanitarium,"Dotemu, DreamForge Intertainment",Dotemu,Apr,1998,501,0.94,9.99,1,n,284050,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11,1.0,3
2200,https://store.steampowered.com/app/266510/Hand_of_Fate,Hand of Fate,Defiant Development,Defiant Development,Feb,2015,7232,0.9,19.99,1,n,266510,0,1,0,1,0,0,0,0,1,1,1,0,1,0,14,0.85,12
2201,https://store.steampowered.com/app/1279610/PrprLive,PrprLive,1-reality,1-reality,May,2020,184,0.94,0.0,1,n,1279610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.96,539
2202,https://store.steampowered.com/app/686200/Door_Kickers_Action_Squad,Door Kickers: Action Squad,"PixelShard, KillHouse Games",KillHouse Games,Sep,2018,3694,0.94,13.99,1,n,686200,0,1,1,1,0,0,0,0,1,1,1,0,1,0,68,0.95,41
2203,https://store.steampowered.com/app/1011190/SIMULACRA_2,SIMULACRA 2,Kaigan Games,Another Indie,Jan,2020,564,0.88,7.99,0,t,1011190,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,1.0,10
2204,https://store.steampowered.com/app/775940/Rise_of_Liberty,Rise of Liberty,Sandstorm Studios Inc.,Sandstorm Studios Inc.,May,2019,1288,0.87,7.99,1,n,775940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.85,6
2205,https://store.steampowered.com/app/353560/Plug__Play,Plug & Play,"Mario von Rickenbach, Michael Frei",Etter Studio,Mar,2015,3503,0.85,2.99,0,n,353560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0.91,3
2206,https://store.steampowered.com/app/22000/World_of_Goo,World of Goo,2D BOY,2D BOY ,Oct,2008,3121,0.93,14.99,0,e,22000,0,1,0,1,0,0,0,0,1,0,0,0,1,1,24,1.0,18
